city_name,latitude,longitude,total_pop
Szczawno,51.4397,18.7928,252
Biecz,51.8,14.8333,252
Bielikowo,53.9908,15.3153,252
Michałów,50.7,19.0833,252
Ostrołęka,50.6275,21.6964,252
Nowa Zbelutka,50.7264,21.1364,252
Nowy Broniszew,50.9667,19.1833,252
Graniczna Wieś,54.1608,18.4533,252
Główczewice,53.9764,17.7231,252
Dokudów Pierwszy,51.9517,23.2142,252
Jurzec Włościański,53.3167,22.2,252
Nawcz,54.5053,17.9422,252
Roby,54.1233,15.3183,251
Czołna,51.55,22.1667,251
Stare Siedlisko,54.2153,19.8156,251
Jaszczów-Kolonia,51.2108,22.9539,251
Stanów,51.7214,15.3353,251
Stary Gromadzyn,53.4167,21.95,251
Szkucin,51.1092,20.1467,250
Kietlin,50.7481,16.8336,250
Komorowo,53.3222,20.6667,250
Kosów,52.0467,20.8267,250
Kozłowo,53.75,21.1667,250
Lesica,50.8678,20.3606,250
Modła Królewska,52.1533,18.2053,250
Radwan,50.6953,21.3042,250
Rusinowo,53.6139,18.7719,250
Ruszków,50.8622,21.3442,250
Furmanów,51.1908,20.6131,250
Perzyce,51.6667,17.4167,250
Rozniszew,51.8,21.2833,250
Zawisełcze,50.6639,21.7217,250
Arkadia,52.0814,20.0078,250
Barcice,52.5372,21.2625,250
Biała Góra,53.9144,18.8906,250
Biały Dwór,53.9072,16.7767,250
Biskupice,50.8247,21.3158,250
Borki,52.4656,21.1175,250
Byszewy,51.8333,19.6333,250
Pogwizdów,50.4364,19.9278,250
Potoczek,51.0053,21.6947,250
Teodorów,52.1167,22.1833,250
Wierzchlesie,53.3167,23.55,250
Łagoszów Mały,51.6167,16.0333,250
Stare Dymaczewo,52.2294,16.7789,250
Trzemosna,50.7489,20.7925,250
Stare Jeżewo,53.1333,22.7333,250
Pruszowice,51.1833,17.1333,250
Radosze,54.2117,21.3031,250
Raduczyce,51.25,18.8,250
Stara Kościelnica,54.0364,18.9356,250
Wiśnicz,50.8019,20.1706,250
Zagórzyce,50.4167,20.4833,250
Brzezie,50.7667,17.9,250
Buk,53.4997,14.3542,250
Czerna,51.7167,15.9,250
Czyżówka,51.5394,20.9928,250
Danowo,53.5239,14.9417,250
Chachalnia,51.6333,17.4333,250
Cyk,53.3807,21.2012,250
Człopy,51.9667,18.75,250
Daniłowo Duże,52.9333,22.8833,250
Ścichawa,51.3333,19.25,250
Stary Rusinów,50.3725,21.8514,250
Siarcza Łąka,53.2636,21.4089,250
Wapienno,52.8344,17.9756,250
Warcimino,54.4475,17.5522,250
Blizna,50.1833,21.6,250
Boczki-Świdrowo,53.6,22.3833,250
Branica Radzyńska,51.7433,22.6983,250
Szatarpy,54.14,18.3058,250
Lubiatowo,52.0,17.0333,250
Marcinkowice,50.4447,19.9208,250
Jarchlino,53.6786,15.2178,250
Jasionno,54.0919,19.3433,250
Jeldzino,54.77,18.1406,250
Strzeniówka,52.1167,20.8,250
Adamczowice,50.6628,21.4858,250
Adamek,51.07,20.5047,250
Adamin,52.1667,18.85,250
Aksmanice,49.7,22.75,250
Aptynty,54.3,21.2833,250
Drozdowo,54.1667,22.5,250
Gaj,52.0833,16.9333,250
Giebułtów,50.4042,20.1667,250
Godzimierz,53.7056,16.7689,250
Gołębiów,50.7261,21.5244,250
Grabin,52.1167,15.2667,250
Grabówko,54.1467,18.1692,250
Grodzisko,54.1942,22.0203,250
Gutowo,53.4333,19.9167,250
Góra,52.7439,18.3525,250
Janowiczki,50.3158,20.2369,250
Janówka,51.15,18.0667,250
Jaszkowo,52.2167,17.1667,250
Nowa Wieś,51.45,22.75,250
Nowy Dwór,52.55,18.6,250
Nowy Dwór,53.41,17.0167,250
Okulice,50.0667,20.5333,250
Olszówka,53.6161,18.9975,250
Ostrowo,53.5667,18.0667,250
Klęcino,54.6003,17.3503,250
Kolonia Piszczac II,51.985,23.4331,250
Kopanina Kamieńska,51.3667,21.8333,250
Kotarszyn,50.9386,21.1958,250
Kozia Wieś,50.94,20.0292,250
Krasna Łąka,53.8667,19.2333,250
Kryłów-Kolonia,50.6711,24.0372,250
Kustrzyce,51.55,19.0333,250
Mozgawa,50.4333,20.5167,250
Wola Klasztorna,51.5175,21.7586,250
Ratajno,50.7806,16.8056,250
Bolesławów,50.2569,16.8925,250
Jaskra,53.35,22.95,250
Nowa Wieś Kłodzka,50.5617,16.61,250
Nowostawy Górne,51.9017,19.6742,250
Nowy Rachów,50.8986,21.8778,250
Obryta,53.2167,14.9667,250
Omulna,53.6511,16.7761,250
Baborowo,52.5833,16.65,250
Balcarzowice,50.4667,18.3667,250
Batyń,53.88,15.8861,250
Dąbrowa,52.1167,17.1167,250
Siedlimowo,52.4833,18.2333,250
Leśnica,52.2,18.6833,250
Lisek,52.7703,19.0683,250
Proszkowice,50.9586,16.6808,250
Wola Goryńska,51.55,21.25,250
Żyrów,51.8858,20.9669,250
Wola Kuczkowska,50.7281,19.7708,250
Zatom Stary,52.6333,15.9667,250
Trzonów,50.4292,20.2481,250
Ciencisko,52.5922,18.1289,250
Cieszkowice,51.5989,16.6756,250
Ciszyca Dolna,51.0394,21.7939,250
Sokółki,54.1278,22.32,250
Giezkowo,54.1342,16.1169,250
Głuszynko,54.4961,17.455,250
Lejno,51.4472,23.05,250
Sławice Szlacheckie,50.32,20.0744,250
Sokolna,53.305,16.88,250
Szarbia Zwierzyniecka,50.3308,20.3725,250
Szarkówka,50.3897,19.9183,250
Szczycionek,53.5837,20.9466,250
Tadzino,54.6828,18.0189,250
Tatynia,53.5683,14.5092,250
Zochcinek,50.8153,21.3942,250
Łukocin,54.1139,18.6678,250
Ślubowo,52.7167,20.75,250
Żednia,53.0833,23.4833,250
Dobcza,50.2333,22.75,250
Dobruchna,50.8753,21.1817,250
Drogoradz,53.63,14.4681,250
Nowy Węgrzynów,50.5569,19.8992,250
Wymysłów,50.8594,21.9161,250
Zakrzew,51.8557,21.3433,250
Zgoda,51.1,21.8667,250
Ławy,51.3967,19.3389,250
Świerczewo,53.6778,15.0439,250
Kakawa-Kolonia,51.6,18.1667,250
Kaniewo,52.5,18.9333,250
Odryty,53.7744,20.7703,250
Stryszowa,49.8833,20.2,250
Miszory,52.3414,20.3275,250
Moszna-Wieś,52.1809,20.75,250
Mościczki,52.6833,14.85,250
Mościska,51.9444,22.6083,250
Muchnice,52.3028,19.4533,250
Taszewskie Pole,53.5,18.4833,250
Pierzchnianka,50.7025,20.7744,250
Pikutkowo,52.6208,18.9531,250
Pogalewo Małe,51.2543,16.6591,250
Tworkowice,52.6333,22.4667,250
Stary Borek,54.1328,15.4825,250
Stary Dworek,52.55,15.4333,250
Wisłok Wielki,49.3528,22.075,250
Rudniki,50.9775,20.2108,249
Popów,51.0406,18.9311,249
Marianów,50.9086,20.2242,249
Wałdowo,54.0597,17.1592,249
Dąbrówka Wielka,53.9,20.5333,249
Tuchółka,53.5736,17.7483,248
Wólka Łańcuchowska,51.2667,22.9,248
Przytarnia,53.9489,17.8731,248
Broniewo,53.2167,17.5,248
Gąbin,52.9453,17.7786,248
Wilkowo,54.0167,21.3,248
Stare Świerczyny,53.2414,19.485,248
Wierzchocin,52.6622,16.3606,247
Plebanka,52.8406,18.7083,247
Pszeniczna,51.1658,17.6225,247
Ciemniewo,52.8,20.7667,247
Ciemniewko,52.8167,20.75,247
Smołdzino,54.3556,18.3028,247
Solec Nowy,52.05,16.2167,247
Pałówko,54.4356,16.8203,247
Kania,52.9017,17.9561,246
Kawęczyn,51.9006,20.0086,246
Radwan,51.3,20.2,246
Podlesie,50.2106,18.2269,246
Podlesch,50.2106,18.2269,246
Ligota,51.4872,18.8442,246
Dąbrówno,54.4261,17.4675,246
Smolniki,52.9833,17.7667,246
Siedleszczany,50.5,21.6,246
Rumianek,52.45,16.6167,245
Tarnawa Mała,50.8342,22.6994,245
Pruszynek,52.1939,22.3994,245
Lipińskie,52.35,19.75,245
Góra,53.9764,18.2811,245
Staropole,50.7667,19.5167,245
Luborcza,50.7992,19.6069,245
Sztynwag,53.4167,18.7,245
Katarzynin,52.0406,16.7456,245
Wrocikowo,53.8314,20.6622,244
Wólka Kolczyńska,51.0667,21.8833,244
Wawrzeńczyce,50.9942,16.6478,244
Szuć,53.5058,20.7328,244
Góraj,52.3833,18.6833,244
Smołdziński Las,54.6894,17.2422,244
Stare Gralewo,52.7144,20.1183,244
Wełmice,51.9,14.9667,243
Międzybórz,51.4167,20.3272,243
Miłocin,54.2678,18.8164,243
Borzyszkowy,54.0322,17.375,243
Lublewo Lęborskie,54.7597,17.9453,243
Dąbrowa,54.1156,18.8672,243
Stara Huta,54.4236,18.0497,243
Myślęcinek,53.15,18.0333,243
Dominikowo,53.2,15.8333,243
Upałty,53.9833,21.8833,243
Rekowo Lęborskie,54.6289,17.7897,243
Pożarowo,52.6889,16.2672,243
Nowy Ciechocinek,52.8667,18.7667,242
Rawa,51.55,22.3833,242
Pawłówko,53.7392,17.2803,242
Małe Chełmy,53.8953,17.6281,242
Marianka,51.0833,22.4,242
Wierzbiec,50.3286,17.4767,242
Kułakowice Pierwsze,50.8817,23.8256,242
Sieraków,50.7486,19.5014,242
Grubale,52.15,22.3833,242
Rębowo,51.8333,17.0833,241
Natolin,51.0,18.75,241
Grabie,52.8494,18.5703,241
Krasnogliny,51.6,21.9667,241
Chrzanów,50.405,20.995,241
Ciesław,53.9181,15.0081,241
Wólka Łękawska,51.3,19.3833,240
Amelin,51.0589,19.5161,240
Józefów,51.32,22.4019,240
Kaczyce,50.7236,21.4075,240
Kaliszki,53.6,22.0,240
Klasztorne,53.6764,19.1119,240
Koziki,53.0967,22.0403,240
Krajków,50.9178,21.0278,240
Ktery B,52.1447,19.3983,240
Kuchary,50.45,20.8667,240
Rogowo,51.7333,17.0,240
Ruda,52.0667,18.4,240
Runowo,52.2833,17.1167,240
Rusinowo,53.1614,16.2539,240
Rybka Lututowska,51.3717,18.3417,240
Sadek,50.4333,20.4333,240
Gadowskie Holendry,52.05,18.2333,240
Rosochatka,53.7092,18.1275,240
Rączki,53.4083,20.3322,240
Wilkołaz Drugi,51.0089,22.3158,240
Witoszewo,53.8308,19.5139,240
Wolica-Kolonia,51.2078,22.0272,240
Wróble-Wargocin,51.6278,21.5944,240
Wynki,53.7833,20.1167,240
Antoniów,51.2333,22.8667,240
Bardo,52.2758,17.4942,240
Budyń,53.4644,18.2789,240
Budzyno-Walędzięta,52.8956,21.0897,240
Bylice-Kolonia,52.2686,18.7736,240
Byszew,52.1078,18.9733,240
Prusinowice,52.6833,20.8,240
Przysieka,52.7978,15.5286,240
Psary,51.9833,18.6,240
Studzieniec,51.9833,20.3833,240
Sucha,51.6333,18.7,240
Szczepkowo,53.6756,19.0014,240
Żerniki,50.7864,21.2669,240
Skolankowska Wola,50.7261,21.1939,240
Makówka,52.05,20.6,240
Niemirów,52.2865,23.1636,240
Warniłęg,53.6217,16.1186,240
Marwica,54.0256,19.5439,240
Michałów Drugi,51.7167,18.2667,240
Radiówek,52.1508,21.3106,240
Radostów Dolny,51.1333,15.3333,240
Brzezinki,53.3103,19.4086,240
Budy Michałowskie,52.05,20.5667,240
Czachów,50.9094,21.7047,240
Belfort,53.2478,19.495,240
Cebulki,53.3181,20.3328,240
Mirkowice,50.8869,21.3117,240
Damaszka,54.0858,18.5814,240
Wilkołaz Dolny,51.0206,22.2869,240
Śmiardowo Złotowskie,53.3667,17.15,240
Boboszów,50.1,16.7,240
Boduszewo,52.5833,17.05,240
Zabostów Mały,52.1167,20.0,240
Atanazyn,53.05,17.1333,240
Lipno,51.3667,20.595,240
Lipowo,53.7756,21.4417,240
Lisewo,52.6,20.4667,240
Marcinkowo,53.5089,20.0361,240
Huta Gogołowska,49.8833,21.5333,240
Albertowsko,52.25,16.2,240
Golczowice,50.7833,17.7333,240
Grabina,51.2828,21.1342,240
Grabowo,52.955,21.5942,240
Grabówko,53.7097,18.8558,240
Hucisko,50.9597,20.875,240
Jeżów,50.8644,21.2142,240
Nowa Wieś Mała,50.7578,17.575,240
Kołybki,52.8625,17.3886,240
Krupia Wólka,51.9833,21.0167,240
Krzyżkowice,50.2933,17.6717,240
Krępnica,51.3233,15.56,240
Kukinia,54.1672,15.7603,240
Kłódzie,52.1,22.0333,240
Redaki,53.6667,19.4,240
Raków,51.1689,17.2806,240
Złotopolice,52.4667,20.5,240
Jeruzal,51.925,20.3639,240
Nowa Wieś Kosowska,52.5836,22.2181,240
Nowy Odrowążek,51.0953,20.6361,240
Obiechów,50.5706,19.8589,240
Badowo-Dańki,51.9517,20.5467,240
Dzierzby Szlacheckie,52.5244,22.4272,240
Dąbrowice Częściowe,52.1333,18.5,240
Olchowo,53.6528,15.0714,240
Wypnicha,51.4833,22.35,240
Lewałd Wielki,53.45,20.0,240
Orszewice,52.0833,19.3167,240
Strzeganowice,51.0275,16.8481,240
Chmiel-Kolonia,51.0919,22.6661,240
Chotów,51.7,18.0667,240
Chrząblice,52.0833,18.5333,240
Chudaczewo,54.4781,16.6497,240
Cichostów-Kolonia,51.6772,22.83,240
Ciszowice,50.3886,19.9386,240
Ciszyca Górna,51.0278,21.7747,240
Skałka,50.8581,20.3878,240
Skrzynki,52.2667,17.0667,240
Garnowo Duże,52.7667,20.8333,240
Nowa Wola Niechcicka,51.2658,19.5794,240
Golnice,51.3489,15.5853,240
Gromin,52.7333,21.0167,240
Guja,54.2667,21.6,240
Gęsice,50.7422,21.1078,240
Płocko,54.1461,16.8333,240
Lubieszynek Drugi,54.19,19.0131,240
Skrzynice-Kolonia,51.11,22.625,240
Skuły,51.9828,20.6572,240
Swołowo,54.4769,16.8403,240
Śladów,50.3844,20.1878,240
Świetlino,54.6011,17.9214,240
Wincentów,51.145,20.3631,240
Witosław,52.2878,15.5506,240
Wiśniewo,54.05,19.4333,240
Wojnowice,50.7481,21.2864,240
Wolica,51.2133,22.0333,240
Zalesie,53.5125,17.6433,240
Zawada,51.3108,17.6008,240
Zawady,52.4467,21.2164,240
Zdroje,53.25,19.6167,240
Zmysłowo,52.2833,17.2333,240
Łazy,50.4294,20.0611,240
Ługi,51.9833,17.1833,240
Osmola,52.5667,22.9667,240
Kaźmierki,52.1719,17.2803,240
Stryczowice,50.8683,21.2881,240
Stańsk,52.5167,14.7833,240
Otanów,52.9833,14.8667,240
Potok Mały,50.5936,20.2306,240
Trzebiesławice,50.5747,21.5061,240
Wykosowo,54.6131,17.4386,240
Trzęśniew Mały,52.185,18.5092,240
Sudwa,53.6,20.2667,240
Kawcze,54.0683,16.8856,239
Kosakowo,54.2292,21.4731,239
Radusz,54.25,17.2225,239
Natalia,52.15,18.4833,239
Borowa Góra,50.1489,23.2125,239
Angowice,53.6556,17.5606,239
Górnowola,50.3228,20.8483,239
Wola Kurowska,49.6914,20.6817,239
Mleczewo,53.915,19.1169,239
Nietoperek,52.4,15.5333,239
Stary Czachulec,51.9167,18.4167,239
Skłudzewo,53.15,18.3333,238
Rzęskowo,53.9261,15.1572,238
Zatwarnica,49.2256,22.5514,238
Janów,52.1167,18.65,238
Muniakowice,50.2794,20.1439,238
Wąsosz Dolny,51.05,18.9667,238
Chrząstowo,53.6256,17.2303,238
Stary Bugaj,50.995,18.6183,238
Brzóstownia,52.05,17.2333,237
Świtały,54.5411,17.3689,237
Garbatka Długa,51.4944,21.665,237
Grabków,51.8333,14.9333,237
Sychowo,54.5461,18.1478,237
Stawiska,54.0603,18.0258,236
Żabice,51.365,16.0222,236
Nadleśnictwo,53.9272,18.6642,236
Łaś,52.85,21.3,236
Zawadka,50.4019,22.8172,236
Kieleńska Huta,54.4608,18.2889,236
Wielgłowy,54.0231,18.7478,235
Pawłów,51.0547,22.4828,235
Szyszków,51.0167,18.8667,235
Trząs,51.3,19.1833,235
Siedmiorogów Drugi,51.875,17.2675,235
Rokicie,52.6147,19.4597,235
Mękarzów,50.6833,19.8833,235
Wszechświęte,51.1917,17.4847,235
Stary Jarużyn,53.0789,17.6586,235
Stojanów,51.2776,15.0568,234
Szewce,50.6306,21.6389,234
Goszków,52.85,14.5,234
Pianowo,52.1019,16.6758,234
Włościejewki,52.0333,17.2,233
Borowina,50.4944,23.0464,233
Brzeźno Wielkie,53.9894,18.6478,233
Kwików,50.1333,20.65,233
Kolesin,52.1333,15.75,233
Księży Młyn,51.3,19.35,233
Dąbkowice Górne,52.0783,19.8558,233
Pabianice,50.7167,19.3667,233
Sucha Huta,54.1464,18.3461,233
Suszyna,50.4769,16.5231,233
Wólka Komarowska,51.8247,22.9642,232
Kalwa,53.9497,19.1425,232
Kruszewo,53.1167,22.8333,232
Dzielnica,50.2269,18.2158,232
Dzielnitz,50.2269,18.2158,232
Ostrowite,54.0258,17.3858,232
Chlebowo,53.9933,17.0419,232
Pawlin,51.1989,22.3706,232
Bobrowniki,53.4367,15.2528,231
Strzeszewo,54.7078,17.7544,231
Mokre,53.8392,17.9497,231
Czarków,50.5333,18.6333,231
Leleszki,53.6167,20.8167,231
Retkowo,52.9333,17.6167,231
Obliwice,54.6158,17.7422,231
Charubin,53.3333,21.6667,231
Wiercica,50.7667,19.5,231
Ząbrowiec,54.0667,19.9667,231
Wielowieś,52.3958,15.36,231
Łącko,54.5203,16.6089,231
Łąkoć,51.4336,22.2267,231
Strzebielinek,54.6975,18.0669,231
Klukowo,53.3333,17.0167,230
Komorów,50.3478,20.0133,230
Kopacz,51.1333,15.9333,230
Krępa,54.0167,16.3667,230
Kuczków,50.7272,19.7511,230
Kurów,51.4506,19.1486,230
Rzeczyca,53.2486,16.1358,230
Jagniówka,50.12,20.7036,230
Rychnowo Żuławskie,54.1875,19.1136,230
Wierzchosław,53.6333,14.7833,230
Bagno,53.5183,19.5361,230
Bogumiłów,51.5708,15.0092,230
Brynica Mokra,50.6564,20.1803,230
Brzóstków,52.1,17.5833,230
Polwica,52.1667,17.1667,230
Przytuły,53.3675,22.3097,230
Słup,51.0978,16.1003,230
Tubądzin,51.6667,18.5667,230
Turna Duża,52.3833,22.8833,230
Skórzenno,53.7397,18.4353,230
Szembruczek,53.55,19.0,230
Łapinóż,53.1833,19.3556,230
Malżyn,50.7214,21.4414,230
Mikołajskie,53.6181,18.1139,230
Prohalino,53.6694,23.2361,230
Pęchratka Mała,52.8456,22.0994,230
Budzisław,50.9889,20.1097,230
Czołowo,52.25,18.6667,230
Bereźnica Wyżna,49.3531,22.3611,230
Cerekwica,51.9167,17.35,230
Cetuń,54.0833,16.5833,230
Michałówka,51.1206,23.7744,230
Mierzwin,51.2339,15.4775,230
Miękowo,52.4833,16.9833,230
Modrzewie,50.9256,21.0581,230
Borkowo-Falenta,53.0797,20.7597,230
Lubieszów,51.5333,15.15,230
Maksymilianów,50.9892,21.5092,230
Jeziorowice,50.5333,19.7833,230
Dębno,52.1,17.4667,230
Gorzyca,54.3053,16.4792,230
Grodno,52.2944,19.2131,230
Grzymała,50.5331,20.9728,230
Janów,51.8581,21.1119,230
Nowa Wieś,52.9106,20.0064,230
Nowa Wieś,53.6733,23.2842,230
Olszyc Włościański,52.0236,22.1011,230
Ostrów,51.115,23.7769,230
Krakulice,54.6942,17.5494,230
Kąty Goździejewskie Pierwsze,52.2553,21.4542,230
Lembruk,53.9575,21.2461,230
Rdzawa,49.8253,20.345,230
Nowa Ruskołęka,52.8142,22.1428,230
Nowieczek,52.0111,17.1128,230
Dziewięcioły,50.3036,20.1858,230
Dębiny,50.3147,23.35,230
Tokary,52.3836,23.2569,230
Trzcinno,53.7675,16.67,230
Nowy Konik,52.2167,21.3,230
Zochcin,50.8256,21.3753,230
Małe Gacno,53.6075,18.1042,230
Nagórki Dobrskie,52.7167,20.0333,230
Chałupki,50.5283,20.9478,230
Chlebowo,52.1667,17.5667,230
Cieszyce,50.95,16.9,230
Skarszyn,52.5198,20.1996,230
Sokolec,50.6531,16.4719,230
Sokołów,52.3833,19.3333,230
Gałkowice-Ocin,50.7394,21.7153,230
Sobącz,54.0694,18.1561,230
Świeciechów Poduchowny,50.9322,21.8483,230
Gonty,53.7844,19.1781,230
Gródczanki,50.0667,18.05,230
Głobikówka,49.95,21.45,230
Lubuń,54.3825,17.0708,230
Magonie,50.98,21.5089,230
Sobótka,51.1472,20.69,230
Szczaworyż,50.45,20.8167,230
Dosin,52.4808,21.0064,230
Dramin,52.7667,20.2333,230
Wielka Komorza,53.6478,17.885,230
Wierzbica,50.5308,21.0139,230
Wierzbica,50.3503,23.6733,230
Wojnowo,53.6667,21.4667,230
Wygnanka,51.8931,20.6336,230
Wódka,50.0667,17.85,230
Zalesie,53.615,18.0122,230
Łojowice,50.6725,21.6667,230
Łukaszewo,53.0275,19.1447,230
Wólka Bałtowska,51.0328,21.5283,230
Justynówka,50.4847,23.4869,230
Kalina-Lisiniec,50.3497,20.1314,230
Karczowiska Górne,54.1203,19.3586,230
Kazin,53.1775,17.7219,230
Kałdus,53.3219,18.3989,230
Kaźmierzyn,52.8033,18.8631,230
Ratnowice,50.4228,17.1278,230
Niemica,53.85,14.9,230
Nikisiałka Duża,50.7869,21.5036,230
Pakuły,51.0503,20.2536,230
Pamiętowo,53.5133,17.6706,230
Ponętów Górny Drugi,52.2,18.8167,230
Ponętów Górny Pierwszy,52.2,18.8167,230
Miłocin Drugi,54.2867,18.8147,230
Starorypin Rządowy,53.0906,19.4094,230
Stary Gołębiew,52.2581,19.3461,230
Bykowo,54.2167,21.1,229
Arynów,52.2,21.5333,229
Lipianki,53.7725,18.8583,229
Garbatka-Zbyczyn,51.4806,21.6789,229
Wólka Wiśniewska,52.1072,22.2728,229
Sitno,54.3381,18.2989,229
Budy Stawiskie,53.3333,22.1167,228
Mężenin,52.3694,22.7825,228
Karsy Małe,50.3831,21.0869,228
Klarów,51.2333,22.95,228
Stary Kębłów,51.7939,21.8631,228
Stanisławice,50.8167,19.6667,228
Kumelsk,53.4833,22.0667,227
Żabno,53.8642,17.7017,227
Łochynia,50.9167,19.2333,227
Rekcin,54.2414,18.5514,227
Żychce,53.8442,17.3608,227
Karzec,51.7572,16.9025,227
Mościbrody,52.1036,22.3053,227
Skarbki,52.1356,18.5081,226
Przylaski,51.75,15.4333,226
Andrzejów Duranowski,52.1833,20.2333,226
Górki,50.85,18.6333,226
Izabelin,52.3928,21.0567,226
Koźniewo Średnie,52.7346,20.7405,226
Kuźnica Lechowa,50.9,19.1,226
Kuźnica Trzcińska,51.15,18.0333,226
Włodarka,54.0869,15.2125,226
Ciepielewo,52.8333,21.1333,226
Sitkówka,50.8158,20.5553,226
Podbrzezie Górne,51.7306,15.5753,226
Kotłówka,51.7983,21.9375,225
Krzewno,54.3656,20.0272,225
Pawłów,50.3092,20.8728,225
Sławutowo,54.6703,18.3431,225
Objezierze,54.3,17.0658,225
Zdrzewno,54.6706,17.7075,225
Sierakowo Słupskie,54.3886,16.9756,225
Szemudzka Huta,54.4672,18.2272,225
Łagiewniki,52.155,16.6053,225
Kiedrowice,53.9878,17.4292,225
Nowa Pogorzel,52.1197,21.5825,225
Molendy,51.5106,21.6047,225
Piorunkowice,50.4044,17.5122,225
Nieznaszyn,50.2364,18.1875,225
Niesnaschin,50.2364,18.1875,225
Zawisze,52.15,15.3167,225
Stare Dzieduszyce,52.7239,14.9706,225
Stepniczka,53.664,14.595,225
Karolewo,53.9467,18.4008,224
Kłosów,52.7419,14.4608,224
Wilamowice Nyskie,50.3667,17.35,224
Bagno,51.9639,16.0608,224
Trzebica,50.3353,20.9758,224
Mrozy,54.3319,17.9228,224
Marianowo,52.6811,16.3686,224
Dąbrówka,51.0333,18.95,224
Gać,53.4667,18.8,224
Piesienica,53.9567,18.3972,224
Smażyno,54.4842,18.1092,224
Wierzchy,53.6036,18.2458,224
Zakrzewo,52.3667,18.6333,224
Mokrosęk,51.5167,21.0333,224
Śliwin,54.0725,15.0342,224
Stary Garbów,50.7739,21.7706,224
Rogowo,53.1344,22.8986,223
Borek,50.5211,17.6697,223
Trzcinisko,54.3042,18.8653,223
Mikoszki,52.1489,16.6694,223
Przydonica-Glinik,49.7453,20.756,223
Białogarda,54.6522,17.6533,223
Kurzycko,52.7614,14.4672,223
Kwasów,50.4239,21.0314,223
Redkowice,54.5578,17.6397,223
Babi Dół,54.2997,18.3103,223
Myśligoszcz,53.5694,17.3031,223
Chłopy,54.2519,15.9861,223
Grabie Polskie,52.4333,19.7667,223
Grzymiradz,52.7872,14.6917,223
Pałowo,54.4411,16.8089,223
Karwieńskie Błoto Drugie,54.8222,18.1958,223
Kozłowo,52.3167,16.4667,222
Popławy,51.2,22.9,222
Sumin,50.5514,23.4011,222
Tuchomko,54.1342,17.3639,222
Małżewo,54.0792,18.6331,222
Dziadowice-Folwark,51.9833,18.3333,222
Łęgoń,51.7833,16.4,222
Wilcze Błota Kościerskie,54.0122,18.1794,222
Chobędza,50.3394,19.895,222
Słońsk Dolny,52.9,18.7667,222
Julianów,51.0567,18.8744,221
Rusko,54.3983,16.4117,221
Rutki,54.3311,18.3389,221
Jacinki,54.1333,16.6167,221
Wierzchocino,54.6314,17.2567,221
Zbory,51.0333,18.8833,221
Brygidów,50.9333,20.1167,221
Niwki,50.2167,20.85,221
Kamierowo,54.0944,18.4628,221
Stare Miasto,52.695,16.3492,221
Siodłonie,54.5872,17.3283,221
Zagórze,50.7667,19.3667,221
Tłuczewo,54.4628,17.9731,220
Uchańka,51.0833,23.8667,220
Ustarbowo,54.5517,18.2039,220
Amelin,53.0667,21.25,220
Jutrzenka,54.2056,17.33,220
Kaliska,54.3361,18.2331,220
Kamienna Wola,51.0808,20.4936,220
Kamienny Dwór,52.8694,22.8861,220
Karczowice,50.5067,19.9747,220
Karsy,50.9025,21.6808,220
Kokot,50.6128,20.5478,220
Kowalewo,53.5333,22.0667,220
Krzyżowa,50.7994,16.5344,220
Rostki,52.475,22.0472,220
Rudniki,50.77,21.3131,220
Rzeszówek,50.7411,20.0739,220
Jabłków,52.3,18.4167,220
Kuflew,52.1,21.8,220
Malesze,52.7939,22.9633,220
Rzemiędzice,50.3931,20.2653,220
Rzesznikowo,53.9278,15.4914,220
Rędziny-Borek,50.3711,20.1669,220
Zdynia,49.4833,21.2833,220
Wielawino,53.8,16.4333,220
Wola Bobrowa,51.7667,22.35,220
Włóki,53.25,18.2167,220
Barany,52.7978,19.0711,220
Bobrowniki,51.5333,18.85,220
Boguszyce,53.1203,22.0125,220
Brokęcino,53.5667,16.8167,220
Bronczany,53.0667,23.1167,220
Brzeźce,51.6719,21.0039,220
Bystrze,54.0347,18.855,220
Planta,52.8667,23.75,220
Podgórki,54.2742,16.6347,220
Podgórze,50.9325,20.9408,220
Pokrzywno,53.1158,16.5389,220
Potok,50.9458,21.6531,220
Prusinowice,50.9075,21.1953,220
Przymiarki,50.7753,20.4839,220
Strzeszów,52.9861,14.6072,220
Wyrozęby-Konaty,52.3333,22.4333,220
Watkowice Małe,53.8411,19.0583,220
Trumieje,53.6358,19.14,220
Tokary Pierwsze,51.8667,18.5333,220
Mostki,51.3464,21.5392,220
Nasławice,50.6733,21.5344,220
Wichradz,51.7833,21.1167,220
Matyniów,51.0708,20.3994,220
Micharzewo,52.8386,17.2464,220
Radziszewo-Króle,52.6492,22.6211,220
Radziszewo-Sieńczuch,52.6689,22.6683,220
Brzózki,52.25,18.4667,220
Bukowina,51.2106,17.1406,220
Buszkowice,50.8564,21.5328,220
Będargowo,53.3833,14.4333,220
Czachów,52.9111,14.2675,220
Czaryż,50.7167,19.8833,220
Czmoniec,52.1833,17.0167,220
Dalwin,54.1133,18.6422,220
Wandzin,51.4053,22.6111,220
Szewnia Górna,50.6225,23.1817,220
Łownica,50.7044,21.4278,220
Kamieniec,50.6997,21.3703,220
Żeleźno,54.0522,16.0614,220
Wersk,53.4087,17.2736,220
Bięcino,54.5222,17.2178,220
Bliżów,50.6017,23.1214,220
Blękwit,53.3478,17.0186,220
